,match_type,analysis_center_quality_flag,analysis_rmax,analysis_vmax,vmax,sar_aeqd_path,sargeo_path,nan_ratio_within_100km,split,tcprimed_env_exist,tcprimed_env_path,index_in_env_ds,shear_magnitude_1,shear_direction_1,shear_magnitude_2,shear_direction_2,shear_magnitude_3,shear_direction_3,shear_magnitude_4,shear_direction_4,shear_magnitude_5,shear_direction_5,shear_magnitude_6,shear_direction_6,shear_magnitude_7,shear_direction_7,shear_magnitude_8,shear_direction_8,cyclone_phase_space_thermal_wind_1,cyclone_phase_space_thermal_wind_2,eye_lon,eye_lat,storm_lat,storm_lon,haversin_distance_km,storm_speed,storm_speed_meridional_component,storm_speed_zonal_component,cyclone_name,cyclone_id,sar_time
1124,exact_contains,1.0,10000.0,60.71797037037038,57,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp122022/rs2-scwa-owi-cm-20220904t093255-20220904t093518-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp122022/IRWIN/rs2-scwa-owi-cm-20220904t093255-20220904t093518-00003-______ll_gd_GEO-IRWIN.nc,0.2059910771191841,val,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp122022/TCPRIMED_v01r01-final_WP122022_env_s20220827000000_e20220906120000.nc,34.0,2.1614265,200.35788,2.805397,182.69145,2.0622368,141.82513,2.191948,139.24799,4.682377,198.92369,5.7658386,164.17331,7.806099,154.34824,8.283737,151.78757,163.09888,132.02951,124.51093939267932,27.36493541425436,27.46186828613281,124.75743103027344,26.611357035778788,8.0,1.1,-7.9,HINNAMNOR,wp122022,2022-09-04 09:32:55
1125,exact_contains,1.0,30000.0,33.24275994472229,40,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp122022/s1a-ew-owi-cm-20220902t213553-20220902t213720-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp122022/IRWIN/s1a-ew-owi-cm-20220902t213553-20220902t213720-000003-055AAC_ll_gd_GEO-IRWIN.nc,0.0,val,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp122022/TCPRIMED_v01r01-final_WP122022_env_s20220827000000_e20220906120000.nc,28.0,6.411335,167.55273,4.8563423,176.94368,4.1101303,175.36662,3.934639,176.1579,2.5826035,175.33365,3.4264793,192.17583,5.666649,168.66821,5.84214,168.62425,55.8516,101.99784,124.82070887358722,22.772077720817347,22.823118209838867,124.69577026367188,14.008432522367867,6.7000003,3.1000001,-5.9,HINNAMNOR,wp122022,2022-09-02 21:35:53
1126,exact_contains,3.2,73000.0,20.222555206160056,50,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp122022/rcm3-sc50ma-owi-cm-20220901t212929-20220901t213005-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp122022/IRWIN/rcm3-sc50ma-owi-cm-20220901t212929-20220901t213005-00003-______ll_gd_GEO-IRWIN.nc,1.0,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp122022/TCPRIMED_v01r01-final_WP122022_env_s20220827000000_e20220906120000.nc,24.0,3.6614838,227.75595,4.474842,217.19456,2.8694916,210.93027,2.9061165,208.28717,12.828167,209.21033,12.535175,204.067,11.549377,194.69254,11.520386,193.40671,87.22616,68.18168,126.16292168074776,23.2819476380451,21.49495506286621,125.40090942382812,213.5899432033304,6.4,4.9,-4.1,HINNAMNOR,wp122022,2022-09-01 21:29:29
1127,exact_contains,0.6,10000.0,67.00765925925926,71,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp122022/s1a-ew-owi-cm-20220830t211026-20220830t211206-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp122022/IRWIN/s1a-ew-owi-cm-20220830t211026-20220830t211206-000003-055937_ll_gd_GEO-IRWIN.nc,0.0439770554493307,val,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp122022/TCPRIMED_v01r01-final_WP122022_env_s20220827000000_e20220906120000.nc,16.0,1.3923225,198.81378,2.0820732,208.43004,2.9335823,221.62354,3.0617676,221.31581,3.969738,153.56245,5.4331703,176.96017,7.4276543,196.30257,7.5695724,197.18176,16.54184,77.70392,131.0207347857953,26.055758952511315,26.03445243835449,131.01559448242188,2.424192797061847,5.3,5.0,-1.7,HINNAMNOR,wp122022,2022-08-30 21:10:26
1128,exact_contains,4.3,50000.0,12.840967090520556,17,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp192024/rcm2-sclna-owi-cm-20240928t204109-20240928t204223-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp192024/IRWIN/rcm2-sclna-owi-cm-20240928t204109-20240928t204223-00003-______ll_gd_GEO-IRWIN.nc,0.8789037603569152,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp192024/TCPRIMED_v01r01-preliminary_WP192024_env_s20240924180000_e20241002120000.nc,16.0,3.5088844,164.08539,4.3756523,140.16016,3.6981087,120.29024,3.7972984,116.66353,7.1010895,58.812172,7.333042,86.490486,6.1503906,105.09656,6.3060417,107.761635,22.76792,4.51696,141.2763623759461,23.51143088095939,22.351043701171875,141.69827270507812,136.07076868783963,4.5,0.8,-4.4,JEBI,wp192024,2024-09-28 20:41:09
1129,exact_contains,0.0,69000.0,21.845617499106744,24,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp192024/rcm3-sclna-owi-cm-20240930t083443-20240930t083558-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp192024/IRWIN/rcm3-sclna-owi-cm-20240930t083443-20240930t083558-00003-______ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp192024/TCPRIMED_v01r01-preliminary_WP192024_env_s20240924180000_e20241002120000.nc,22.0,4.7800407,101.01377,3.479889,55.174477,3.7087898,53.56994,3.7393112,47.32762,4.1360703,51.17961,6.8126755,55.515167,9.724281,63.99945,10.172928,64.03792,34.7928,19.838,140.94006636905493,28.19863035449896,28.31307029724121,140.88404846191406,13.857594048902437,2.3,1.4,-1.8000001,JEBI,wp192024,2024-09-30 08:34:43
1130,exact_contains,0.0,37000.0,38.06888888837075,32,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp192024/rcm3-sclnd-owi-cm-20240930t202258-20240930t202411-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp192024/IRWIN/rcm3-sclnd-owi-cm-20240930t202258-20240930t202411-00003-______ll_gd_GEO-IRWIN.nc,0.0882090503505417,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp192024/TCPRIMED_v01r01-preliminary_WP192024_env_s20240924180000_e20241002120000.nc,24.0,2.9549484,89.52373,2.64822,63.15322,3.5439835,67.994316,3.5607681,66.56561,5.111183,307.9005,3.8461304,332.2324,3.2311516,19.149261,3.4035912,24.765152,41.5072,69.64664,141.38086628690905,31.63000484820479,31.71745491027832,141.4537811279297,11.923420078723298,2.3,2.0,-1.0,JEBI,wp192024,2024-09-30 20:22:58
1131,exact_contains,3.6,24000.0,15.30689382844016,21,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp192024/rcm2-sclna-owi-cm-20240929t204817-20240929t204932-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp192024/IRWIN/rcm2-sclna-owi-cm-20240929t204817-20240929t204932-00003-______ll_gd_GEO-IRWIN.nc,0.9182919056724028,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp192024/TCPRIMED_v01r01-preliminary_WP192024_env_s20240924180000_e20241002120000.nc,20.0,3.9041176,125.47751,4.427536,111.272934,3.934639,93.69993,4.006359,91.88657,0.33327866,304.8563,5.085243,80.10529,8.404293,86.0344,9.074207,86.1443,54.3256,6.83648,139.85637792716014,26.16545267222096,26.00783920288086,140.5824737548828,74.60110954611208,2.6000001,1.2,-2.3,JEBI,wp192024,2024-09-29 20:48:17
1132,exact_contains,3.05,58000.0,10.965422886107374,18,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp192024/rcm2-sclnd-owi-cm-20240929t085716-20240929t085832-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp192024/IRWIN/rcm2-sclnd-owi-cm-20240929t085716-20240929t085832-00003-______ll_gd_GEO-IRWIN.nc,0.9394518801784576,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp192024/TCPRIMED_v01r01-preliminary_WP192024_env_s20240924180000_e20241002120000.nc,18.0,6.208378,110.1025,4.1589622,93.63399,3.56382,74.99495,3.4127464,70.785774,7.023262,70.63191,7.6321373,92.12836,8.952126,103.47004,9.239014,105.981255,48.5268,19.89904,139.8068291436362,24.42420477684601,24.23897361755371,140.87289428710938,109.95770610152226,3.6000001,0.8,-3.5,JEBI,wp192024,2024-09-29 08:57:16
1133,fuzzy_sat_time,2.1,9000.0,34.85962962962962,21,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh132020/s1a-iw-owi-cm-20200214t020953-20200214t021252-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh132020/IRWIN/s1a-iw-owi-cm-20200214t021047-20200214t021202-000003-0397D1_ll_gd_GEO-IRWIN.nc,0.2090503505417463,test,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh132020/TCPRIMED_v01r01-final_SH132020_env_s20200203060000_e20200215180000.nc,43.0,5.146282,179.61975,4.01857,173.65218,3.0648193,184.29599,2.829815,184.05971,3.1716385,309.25232,1.8730125,10.516617,2.7428322,48.536514,3.0434532,50.663086,25.942,1.15976,49.80396532213448,-18.587348626997983,-18.669647216796875,49.7469596862793,10.946415860451014,4.7000003,-3.6000001,3.0,FRANCISCO,sh132020,2020-02-14 02:09:53
1134,fuzzy_sat_time,0.0,15000.0,32.86855185185185,31,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al162020/s1a-iw-owi-cm-20200902t235657-20200902t235952-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al162020/IRWIN/s1a-iw-owi-cm-20200902t235812-20200902t235927-000003-03F8BD_ll_gd_GEO-IRWIN.nc,0.1126832377310388,test,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al162020/TCPRIMED_v01r01-final_AL162020_env_s20200901060000_e20200904000000.nc,7.0,6.1046104,233.81694,2.3155518,242.62543,1.158844,259.06647,0.77734375,277.21643,10.4659195,191.81865,8.070099,198.19286,5.8986015,219.05186,5.626972,222.25546,42.30072,1.03768,-86.81449250790948,16.94219356803081,17.0024356842041,-86.78094482421875,7.5895394962039155,8.3,1.8000001,-8.2,NANA,al162020,2020-09-02 23:56:57
1135,exact_contains,0.7,9000.0,31.33688646359554,22,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep152022/rcm3-sc50ma-owi-cm-20220922t010756-20220922t011044-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep152022/IRWIN/rcm3-sc50ma-owi-cm-20220922t010756-20220922t011044-00003-______ll_gd_GEO-IRWIN.nc,0.0,val,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep152022/TCPRIMED_v01r01-final_EP152022_env_s20220921120000_e20220929000000.nc,2.0,2.816082,254.92873,4.207794,251.879,4.058243,255.29689,4.1955833,255.23645,2.3094482,268.90802,3.707264,275.97458,3.4005394,273.54028,3.5226173,273.49634,-26.61344,24.843279,-106.62733685359946,17.480720168670963,17.427398681640625,-106.81443786621094,20.71349662251209,5.6,1.5,-5.4,NEWTON,ep152022,2022-09-22 01:07:56
1136,exact_contains,0.0,41000.0,45.67065185185183,41,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp262024/rcm2-sc50mb-owi-cm-20241110t213918-20241110t214035-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp262024/IRWIN/rcm2-sc50mb-owi-cm-20241110t213918-20241110t214035-00003-______ll_gd_GEO-IRWIN.nc,0.1695347355003186,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp262024/TCPRIMED_v01r01-preliminary_WP262024_env_s20241106120000_e20241114120000.nc,18.0,0.88111115,18.737137,2.5673409,42.459045,3.2525177,44.14601,3.394436,47.91559,4.0338287,245.69713,1.277874,279.4639,0.905529,37.117905,1.2122536,46.470398,13.48984,21.669199,122.71625962748912,16.12130873016136,16.198713302612305,122.68347930908205,9.291784786309249,7.2000003,0.4,-7.2000003,TORAJI,wp262024,2024-11-10 21:39:18
1137,exact_contains,3.35,39000.0,20.509758967681147,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp262024/rcm2-sc50mc-owi-cm-20241111t214656-20241111t214811-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp262024/IRWIN/rcm2-sc50mc-owi-cm-20241111t214656-20241111t214811-00003-______ll_gd_GEO-IRWIN.nc,0.8031867431485022,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp262024/TCPRIMED_v01r01-preliminary_WP262024_env_s20241106120000_e20241114120000.nc,22.0,9.249695,66.87334,7.8595123,58.125298,5.2759933,49.053055,5.1707,46.64624,5.507946,45.464813,6.110714,48.695877,6.011524,54.95468,6.2251663,55.28988,79.657196,76.483116,119.56966057919932,18.6792982334982,18.62527847290039,118.7711944580078,84.33620932415712,7.7000003,0.5,-7.7000003,TORAJI,wp262024,2024-11-11 21:46:56
1138,exact_contains,0.7,17000.0,39.73087777772975,37,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp262024/rcm2-sc50ma-owi-cm-20241110t094319-20241110t094436-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp262024/IRWIN/rcm2-sc50ma-owi-cm-20241110t094319-20241110t094436-00003-______ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp262024/TCPRIMED_v01r01-preliminary_WP262024_env_s20241106120000_e20241114120000.nc,16.0,1.3404388,34.90892,1.988987,9.186829,2.5978622,4.8512726,2.7123108,5.373291,3.5424576,298.581,3.1228065,276.10095,1.9737282,255.37932,1.892849,251.19212,22.03544,77.39872,124.9965658444585,15.35955970565214,15.486263275146484,124.8072280883789,24.706090988069143,7.2000003,0.2,-7.2000003,TORAJI,wp262024,2024-11-10 09:43:19
1139,exact_contains,1.9,,,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp262024/s1a-iw-owi-cm-20241113t102531-20241113t102625-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp262024/IRWIN/s1a-iw-owi-cm-20241113t102531-20241113t102625-000003-06EE7A_ll_gd_GEO-IRWIN.nc,0.5714467813894201,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp262024/TCPRIMED_v01r01-preliminary_WP262024_env_s20241106120000_e20241114120000.nc,28.0,6.689068,104.371216,5.9214897,91.699745,5.1401787,87.930176,5.1203423,85.84208,7.4490166,52.481934,8.129612,49.921265,9.208496,54.690918,9.411453,54.65246,44.00984,86.43264,115.18665762336,20.8409692495327,20.82021713256836,115.15567779541016,3.961153298824296,8.2,0.5,-8.2,TORAJI,wp262024,2024-11-13 10:25:31
1140,exact_contains,0.0,105000.0,33.366711103775614,42,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092023/rcm1-sclnb-owi-cm-20230820t014244-20230820t014402-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep092023/IRWIN/rcm1-sclnb-owi-cm-20230820t014244-20230820t014402-00003-______ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092023/TCPRIMED_v01r01-final_EP092023_env_s20230816060000_e20230820180000.nc,15.0,9.350414,18.764603,8.649979,14.247726,5.964218,1.3124847,5.9352264,358.1633,5.12492,48.822266,5.318722,14.407074,5.8131447,1.878479,6.0420456,358.56442,106.881035,139.96472,-114.3650274059156,24.858986363495955,24.8363037109375,-114.46690368652344,10.584366435413331,7.0,4.2000003,-5.5,HILARY,ep092023,2023-08-20 01:42:44
1141,exact_contains,0.0,30000.0,54.72078148148148,59,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092023/rcm1-sc50ma-owi-cm-20230819t013318-20230819t013436-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep092023/IRWIN/rcm1-sc50ma-owi-cm-20230819t013318-20230819t013436-00003-______ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092023/TCPRIMED_v01r01-final_EP092023_env_s20230816060000_e20230820180000.nc,11.0,4.2169495,75.72028,4.006359,80.39104,0.97724915,90.28753,0.8689041,88.710464,4.184902,116.17448,5.41486,89.84244,5.169174,66.38978,5.436222,64.40059,142.28424,131.17496,-112.66899398065512,19.368082842976275,19.45263671875,-112.7496337890625,12.645918917694956,6.6,2.9,-5.9,HILARY,ep092023,2023-08-19 01:33:18
1142,exact_contains,0.0,33000.0,43.21364074074066,55,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092023/rcm1-sc50mb-owi-cm-20230819t132648-20230819t132805-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep092023/IRWIN/rcm1-sc50mb-owi-cm-20230819t132648-20230819t132805-00003-______ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092023/TCPRIMED_v01r01-final_EP092023_env_s20230816060000_e20230820180000.nc,13.0,5.520153,68.95045,4.896019,63.587326,2.0271378,44.31636,1.9187927,40.458862,8.817837,124.51039,8.227276,100.04665,6.614296,88.51814,6.7623177,85.237625,129.89311,195.99944,-113.59619898275189,21.726031239813164,21.87572479248047,-113.60745239257812,16.68566192852323,6.3,3.9,-5.0,HILARY,ep092023,2023-08-19 13:26:48
1143,exact_contains,0.0,33000.0,54.63252962962963,59,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092023/s1a-ew-owi-cm-20230819t013753-20230819t013856-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep092023/IRWIN/s1a-ew-owi-cm-20230819t013753-20230819t013856-000003-0601D3_ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092023/TCPRIMED_v01r01-final_EP092023_env_s20230816060000_e20230820180000.nc,11.0,4.2169495,75.72028,4.006359,80.39104,0.97724915,90.28753,0.8689041,88.710464,4.184902,116.17448,5.41486,89.84244,5.169174,66.38978,5.436222,64.40059,142.28424,131.17496,-112.67439736817902,19.38035884422733,19.479124069213867,-112.76451110839844,14.488007150144997,6.6,2.9,-5.9,HILARY,ep092023,2023-08-19 01:37:53
1144,exact_contains,1.8,67000.0,25.58904072597308,32,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092023/rcm1-sclnd-owi-cm-20230820t133314-20230820t133432-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep092023/IRWIN/rcm1-sclnd-owi-cm-20230820t133314-20230820t133432-00003-______ll_gd_GEO-IRWIN.nc,0.0611854684512428,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092023/TCPRIMED_v01r01-final_EP092023_env_s20230816060000_e20230820180000.nc,17.0,7.575676,338.04608,6.869137,343.94772,5.8894463,348.27777,6.0054207,347.12933,6.9072876,355.90485,8.566048,354.7674,7.912922,5.521652,8.120457,4.4501343,56.88928,102.79136,-115.57420363852378,28.65199166373952,28.467205047607425,-115.376724243164,28.18105851680985,7.3,4.1,-6.0,HILARY,ep092023,2023-08-20 13:33:14
1145,exact_contains,0.0,28000.0,41.85686296296242,63,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092023/rcm1-sc50ma-owi-cm-20230818t131956-20230818t132111-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep092023/IRWIN/rcm1-sc50ma-owi-cm-20230818t131956-20230818t132111-00003-______ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092023/TCPRIMED_v01r01-final_EP092023_env_s20230816060000_e20230820180000.nc,9.0,5.3568687,107.01431,2.9335823,106.53625,0.5667572,180.988,0.5652313,208.33662,4.9860535,116.96576,5.7810974,96.595795,5.654442,105.47571,5.797886,104.03602,100.22768,108.6512,-111.36379968522792,17.530144617914136,17.481395721435547,-111.28094482421876,10.323915473145988,6.7000003,2.8,-6.0,HILARY,ep092023,2023-08-18 13:19:56
1146,exact_contains,0.6,12000.0,65.39053333333334,72,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132023/s1a-ew-owi-cm-20230908t092521-20230908t092624-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132023/IRWIN/s1a-ew-owi-cm-20230908t092521-20230908t092624-000003-060BF1_ll_gd_GEO-IRWIN.nc,0.0242192479286169,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132023/TCPRIMED_v01r01-final_AL132023_env_s20230905120000_e20230918180000.nc,12.0,3.7835655,124.69722,2.7825089,150.91386,2.4818878,172.5367,2.6024399,179.8945,5.6941185,50.28943,6.661602,42.178802,6.554779,54.94919,6.6295547,54.048004,119.69944,106.5148,-53.67438082189434,17.71498302771943,17.728872299194336,-53.67233276367188,1.5595767191575864,7.2000003,1.5,-7.0,LEE,al132023,2023-09-08 09:25:21
1147,exact_contains,0.0,38000.0,47.8245,51,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132023/rcm1-sclnb-owi-cm-20230912t222941-20230912t223057-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132023/IRWIN/rcm1-sclnb-owi-cm-20230912t222941-20230912t223057-00003-______ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132023/TCPRIMED_v01r01-final_AL132023_env_s20230905120000_e20230918180000.nc,30.0,3.9254837,66.466705,2.1125946,97.43652,2.324707,105.84388,2.3308144,109.08043,7.1514473,104.794334,4.604553,71.643,8.123508,63.664253,8.247116,60.916756,187.51488,273.4592,-66.4411083809933,24.73309935429564,24.813268661499023,-66.51522827148438,11.639012520051384,5.9,2.6000001,-5.3,LEE,al132023,2023-09-12 22:29:41
1148,exact_contains,0.0,25000.0,47.80502962962964,48,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132023/rcm1-sclnb-owi-cm-20230910t095738-20230910t095854-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132023/IRWIN/rcm1-sclnb-owi-cm-20230910t095738-20230910t095854-00003-______ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132023/TCPRIMED_v01r01-final_AL132023_env_s20230905120000_e20230918180000.nc,20.0,6.0328903,88.42473,4.1436996,112.3005,3.56382,123.993866,3.4615784,129.50534,8.181496,39.645615,9.580837,36.167282,9.390087,47.464996,9.463337,46.25609,197.4644,212.41919,-60.67429084948997,21.382482625453097,21.39253044128418,-60.59591674804688,8.19121481542354,6.2000003,2.8,-5.5,LEE,al132023,2023-09-10 09:57:38
1149,exact_contains,0.0,48000.0,49.4254925925926,51,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132023/rcm1-sclnb-owi-cm-20230911t222124-20230911t222239-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132023/IRWIN/rcm1-sclnb-owi-cm-20230911t222124-20230911t222239-00003-______ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132023/TCPRIMED_v01r01-final_AL132023_env_s20230905120000_e20230918180000.nc,26.0,2.541401,169.14627,3.3242378,169.84415,2.6421165,150.07314,2.7916641,149.39725,4.2917213,112.82802,4.2657814,75.280685,6.830986,56.60318,7.1117706,55.828384,215.10495,247.8224,-64.36956321774706,23.69491349886063,23.649871826171875,-64.3465576171875,5.529295160250134,6.0,2.8,-5.3,LEE,al132023,2023-09-11 22:21:24
1150,exact_contains,0.0,34000.0,40.55818518521576,51,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132023/rcm1-sc50mc-owi-cm-20230913t102040-20230913t102157-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132023/IRWIN/rcm1-sc50mc-owi-cm-20230913t102040-20230913t102157-00003-______ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132023/TCPRIMED_v01r01-final_AL132023_env_s20230905120000_e20230918180000.nc,32.0,4.162014,88.58958,3.1853714,98.55201,3.1319618,108.54742,3.1991081,109.624435,6.2099037,83.7265,8.303577,70.30771,9.643406,75.84667,10.128674,73.6157,236.65207,249.71463,-67.11563051718339,25.756856392426258,25.794384002685547,-67.10787963867188,4.244439674297618,6.2000003,2.6000001,-5.6,LEE,al132023,2023-09-13 10:20:40
1151,exact_contains,0.0,25000.0,47.775496296296296,54,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132023/rcm1-sclnc-owi-cm-20230911t100516-20230911t100633-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132023/IRWIN/rcm1-sclnc-owi-cm-20230911t100516-20230911t100633-00003-______ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132023/TCPRIMED_v01r01-final_AL132023_env_s20230905120000_e20230918180000.nc,24.0,3.513462,69.071335,2.8099785,109.06395,3.0297203,119.87261,3.093811,125.62038,6.4739037,43.107452,7.4520683,40.002777,8.761375,61.109077,8.973492,60.784874,209.61136,254.41472,-62.90286620441492,23.12913197929776,23.08538818359375,-62.9708251953125,8.48338922918385,6.0,2.8,-5.3,LEE,al132023,2023-09-11 10:05:16
